,player_index,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,year,pid,Height,Weight,conference_A10,conference_ACC,conference_AE,conference_ASun,conference_Amer,conference_B10,conference_B12,conference_BE,conference_BSky,conference_BSth,conference_BW,conference_CAA,conference_CUSA,conference_GWC,conference_Horz,conference_Ind,conference_Ivy,conference_MAAC,conference_MAC,conference_MEAC,conference_MVC,conference_MWC,conference_NEC,conference_OVC,conference_P10,conference_P12,conference_Pat,conference_SB,conference_SC,conference_SEC,conference_SWAC,conference_Slnd,conference_Sum,conference_WAC,conference_WCC,conference_ind,player_yr_0,player_yr_42.9,player_yr_57.1,player_yr_Fr,player_yr_Jr,player_yr_None,player_yr_So,player_yr_Sr,player_pos_Center,player_pos_Forward,player_pos_Guard,Draft Pred,Draft Pick
2290,Kyle Sturdivant-2022-Georgia Tech,26,29.1,99.2,17.3,48.6,52.99,0.8,8.6,14.0,18.7,18,23,0.783,24,52,0.462,8,22,0.364,0.4,1.1,31.1,0.591583,99.8982,3.5,2022,71455,188.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.293672e-05,0
2291,Isaiah Mobley-2022-USC,32,66.9,110.5,19.8,50.6,51.77,11.1,18.0,10.7,13.0,61,112,0.545,102,213,0.479,17,39,0.436,3.5,0.9,44.4,3.01485,116.735,3.5,2022,71456,208.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7119596e-05,0
2292,Dearon Tucker-2022-Indiana St.,28,20.9,108.2,14.7,58.1,64.96,5.8,15.0,4.5,24.6,25,31,0.806,25,43,0.581,0,0,0.0,5.8,1.1,72.1,0.662969,105.32,7.4,2022,71457,208.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.212878e-05,0
2293,Julien Franklin-2022-Cal Poly,19,8.7,74.8,11.9,33.3,38.46,3.2,10.6,11.3,31.9,3,4,0.75,2,6,0.333,2,9,0.222,0.0,2.2,26.7,-0.330261,68.8974,7.5,2022,71459,201.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.4702734e-05,0
2294,Joey Potts-2022-Oregon St.,4,0.5,102.9,7.7,0.0,52.63,0.0,16.9,0.0,0.0,1,2,0.5,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0250334,89.3782,5.7,2022,71460,208.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.359624e-05,0
2295,Jarod Lucas-2022-Oregon St.,32,73.3,114.4,19.8,49.7,56.12,1.3,7.8,8.2,8.8,99,111,0.892,41,116,0.353,75,193,0.389,0.1,1.3,35.9,3.63334,120.951,1.6,2022,71461,190.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.349534e-05,0
2296,Roman Silva-2022-Oregon St.,30,38.3,110.4,17.0,65.8,65.76,9.4,12.0,5.1,22.5,18,29,0.621,77,117,0.658,0,0,0.0,4.6,1.1,24.8,1.51136,111.927,6.7,2022,71462,216.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.2121195e-05,0
2297,Gianni Hunt-2022-Oregon St.,31,48.6,96.9,18.0,44.9,47.82,1.3,8.3,26.6,21.5,21,26,0.808,31,86,0.36,26,70,0.371,0.0,2.4,16.7,1.01498,99.8342,3.1,2022,71463,190.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.343875e-05,0
2298,Sean Miller-Moore-2022-Grand Canyon,21,38.0,90.1,16.1,43.0,44.48,6.9,12.3,17.4,26.7,11,22,0.5,23,42,0.548,1,15,0.067,1.5,1.5,38.6,-0.0791514,83.7542,3.6,2022,71464,193.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.264772e-05,0
2299,Chico Carter Jr.-2022-South Carolina,24,61.9,107.1,24.2,58.5,61.22,0.6,6.9,14.9,19.7,39,46,0.848,68,124,0.548,42,100,0.42,0.4,2.8,20.5,2.05363,109.172,2.4,2022,71469,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3803884e-05,0
2300,Tyrese Samuel-2022-Seton Hall,27,42.3,108.4,16.0,61.7,58.78,8.1,14.0,6.7,17.4,8,26,0.308,49,71,0.69,13,40,0.325,2.1,1.3,23.4,1.32656,107.859,5.5,2022,71471,208.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.256616e-05,0
2301,Connor Withers-2022-UMass Lowell,21,74.3,100.9,18.9,52.0,53.84,3.4,18.3,10.7,17.8,29,42,0.69,57,112,0.509,32,90,0.356,3.9,1.8,20.8,1.51437,98.6545,3.5,2022,71473,201.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.242408e-05,0
2302,Quinn Richey-2022-Samford,7,12.8,87.6,7.5,34.6,38.13,2.3,3.7,1.8,8.0,2,3,0.667,0,1,0.0,3,12,0.25,0.0,0.0,23.1,-0.632652,70.1478,1.3,2022,71474,196.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.370034e-05,0
2303,Aaron Deloney-2022-Vermont,12,22.1,66.5,18.7,20.0,29.57,4.8,7.0,16.1,28.6,9,15,0.6,2,10,0.2,2,15,0.133,0.0,0.4,60.0,-0.840509,63.2764,3.0,2022,71475,183.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4003165e-05,0
2304,Charles Manning Jr.-2022-South Alabama,6,9.4,95.5,14.5,41.4,42.41,6.1,11.2,7.6,14.0,1,1,1.0,12,23,0.522,0,6,0.0,1.0,1.5,3.4,0.315958,90.3723,2.9,2022,71479,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.292555e-05,0
2305,Jake van der Heijden-2022-Bucknell,12,32.7,95.6,15.2,51.5,52.98,3.1,6.1,10.1,20.7,6,10,0.6,5,11,0.455,8,22,0.364,1.2,1.4,30.3,0.00258067,85.3126,4.3,2022,71481,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4413674e-05,0
2306,Daniel Lobach-2022-Samford,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.160578,-7.29667,0.0,2022,71482,201.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.523956e-05,0
2307,Alex Timmerman-2022-Bucknell,8,11.0,96.7,13.7,40.9,42.64,6.9,14.0,6.6,7.6,2,4,0.5,3,7,0.429,1,4,0.25,1.8,0.0,36.4,-0.0143802,84.6302,5.3,2022,71483,206.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.453819e-05,0
2308,Da'Shawn Phillip-2022-Maryland Eastern Shore,31,54.6,76.3,23.4,35.8,38.1,3.4,12.7,10.3,14.9,28,42,0.667,44,110,0.4,36,164,0.22,4.4,3.9,15.3,-0.581019,77.68,3.5,2022,71484,196.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.431602e-05,0
2309,Kevon Voyles-2022-Maryland Eastern Shore,26,25.3,77.7,23.9,38.1,39.25,3.2,10.4,16.6,16.1,10,19,0.526,30,65,0.462,12,61,0.197,0.7,4.0,15.1,-0.232321,79.7794,3.7,2022,71485,190.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.3966065e-05,0
2310,Paul Mulcahy-2022-Rutgers,28,67.8,106.7,13.8,57.0,58.93,3.7,10.0,18.2,25.2,27,40,0.675,36,65,0.554,22,56,0.393,1.4,1.4,33.1,1.68256,103.129,3.3,2022,71486,198.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.223796e-05,0
2311,Jovan Blacksher Jr.-2022-Grand Canyon,21,86.3,106.6,22.8,47.3,51.02,2.2,10.7,29.4,18.4,45,56,0.804,68,150,0.453,30,89,0.337,0.3,2.9,23.4,2.8227,108.818,2.4,2022,71489,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.304774e-05,0
2312,Ethan Spry-2022-Grand Canyon,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-0.321112,-7.28383,0.0,2022,71493,201.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.490309e-05,0
2313,Brandon Battle-2022-Illinois Chicago,18,67.6,88.1,26.1,47.6,49.63,11.1,20.2,6.6,22.5,53,98,0.541,78,164,0.476,0,0,0.0,1.0,1.7,59.8,0.47233,90.2868,4.4,2022,71495,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.358575e-05,0
2314,Terreon Randolph-2022-Grambling St.,23,59.9,94.2,15.4,50.9,51.48,9.9,17.1,6.0,20.8,30,59,0.508,54,104,0.519,0,2,0.0,3.2,3.7,55.7,0.00407652,85.3048,4.5,2022,71498,203.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2777144e-05,0
2315,Caleb Hunter-2022-Mississippi Valley St.,24,87.0,79.8,25.2,42.6,43.65,3.1,7.9,26.3,21.2,31,59,0.525,53,145,0.366,53,166,0.319,0.6,1.5,19.0,-0.156321,83.9609,2.4,2022,71500,178.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3766405e-05,0
2316,Jayden Reaves-2022-Dartmouth,6,0.3,128.9,27.3,75.0,75.0,0.0,38.6,0.0,0.0,0,0,0.0,0,0,0.0,1,2,0.5,0.0,0.0,0.0,0.0878195,135.957,0.0,2022,71501,183.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.240241e-05,0
2317,Zahad Munford-2022-Grambling St.,20,28.0,95.5,16.5,47.9,49.82,1.4,9.7,17.6,18.2,7,9,0.778,10,31,0.323,16,40,0.4,0.0,2.4,12.7,0.106213,87.6342,2.2,2022,71503,190.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.290755e-05,0
2318,Tra'Michael Moton-2022-Grambling St.,19,45.7,100.6,18.7,45.9,53.19,0.8,9.0,26.5,20.4,44,59,0.746,28,65,0.431,11,32,0.344,0.0,3.0,60.8,0.699178,94.3658,2.8,2022,71504,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.332541e-05,0
2319,Cameron Brown-2022-Saint Joseph's,17,56.5,100.0,16.2,50.0,51.2,5.3,8.7,5.7,11.6,12,18,0.667,36,70,0.514,21,65,0.323,0.9,2.0,13.3,1.1047,97.2967,3.1,2022,71508,196.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.228754e-05,0
2320,Hyunjung Lee-2022-Davidson,21,75.0,126.9,21.0,65.5,68.72,4.6,11.6,16.7,16.6,44,49,0.898,43,72,0.597,53,115,0.461,1.6,1.2,26.2,4.97713,133.048,2.3,2022,71509,201.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000102076716,0
2321,David Kristensen-2022-Davidson,11,5.2,80.5,15.4,50.0,54.79,5.7,2.8,15.5,46.5,1,1,1.0,1,2,0.5,1,3,0.333,5.7,4.3,20.0,-0.123448,76.3618,6.4,2022,71512,208.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.208797e-05,0
2322,Drew Dibble-2022-Davidson,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,52.6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,10.5,0.0,-0.482415,-7.42722,0.0,2022,71513,180.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3482745e-05,0
2323,Elijah Pepper-2022-UC Davis,17,82.3,104.0,21.7,52.2,55.31,4.2,15.3,7.1,16.0,34,40,0.85,54,125,0.432,36,82,0.439,0.6,3.7,19.3,2.17329,104.28,2.2,2022,71514,193.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2865336e-05,0
2324,Aaron Murphy-2022-UC Davis,13,10.1,111.4,19.4,58.8,63.45,10.3,20.5,6.3,20.9,7,9,0.778,10,17,0.588,0,0,0.0,3.4,4.9,52.9,0.437165,109.328,5.1,2022,71515,198.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.2347324e-05,0
2325,Jackson Harlan-2022-Western Kentucky,7,1.5,105.3,13.6,50.0,63.29,0.0,6.6,0.0,25.2,2,2,1.0,0,2,0.0,1,1,1.0,0.0,3.4,66.7,0.0511784,91.3288,0.0,2022,71516,190.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.294092e-05,0
2326,Jordan Rawls-2022-Georgia St.,28,55.0,99.2,20.7,46.0,49.77,2.3,8.2,18.0,18.7,34,38,0.895,46,113,0.407,35,101,0.347,0.0,1.3,17.8,1.32125,101.985,1.9,2022,71517,185.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.313775e-05,0
2327,Tristan Green-2022-Denver,18,51.5,80.9,16.4,45.2,47.68,4.6,20.5,4.2,25.4,16,25,0.64,21,41,0.512,14,52,0.269,2.5,1.5,26.9,-0.835143,74.7948,3.6,2022,71518,206.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.285814e-05,0
2328,John Tonje-2022-Colorado St.,27,50.9,103.0,18.1,48.2,54.58,4.4,11.7,7.9,16.8,46,54,0.852,31,63,0.492,25,79,0.316,1.1,1.2,38.0,1.21573,102.455,3.1,2022,71519,196.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3074855e-05,0
2329,Rudy Fitzgibbons III-2022-The Citadel,19,27.0,96.6,21.0,54.2,55.28,2.8,5.8,13.6,21.4,12,20,0.6,10,26,0.385,19,45,0.422,0.4,1.9,28.2,0.499512,97.3046,4.2,2022,71521,184.070618,85.602791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.270983e-05,0
2330,Parker Weiss-2022-Iona,11,3.6,173.8,5.0,83.3,83.33,4.6,0.0,0.0,0.0,0,0,0.0,1,1,1.0,1,2,0.5,0.0,2.2,0.0,0.433728,138.138,3.1,2022,71522,190.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2410625e-05,0
